iExpt,valid,nll,n_plus,n_minus,n_dropped_zero_eff_plus,n_dropped_zero_eff_minus,rho0_770.dx,rho0_770.dx_error,rho0_770.mass,rho0_770.mass_error,rho0_770.width,rho0_770.width_error,omega_782.x,omega_782.x_error,omega_782.y,omega_782.y_error,omega_782.dx,omega_782.dx_error,omega_782.dy,omega_782.dy_error,rho0_1450.x,rho0_1450.x_error,rho0_1450.y,rho0_1450.y_error,rho0_1450.dx,rho0_1450.dx_error,rho0_1450.dy,rho0_1450.dy_error,f2_1270.x,f2_1270.x_error,f2_1270.y,f2_1270.y_error,f2_1270.dx,f2_1270.dx_error,f2_1270.dy,f2_1270.dy_error,f2_1270.mass,f2_1270.mass_error,f2_1270.width,f2_1270.width_error,rho0_3_1690.x,rho0_3_1690.x_error,rho0_3_1690.y,rho0_3_1690.y_error,rho0_3_1690.dx,rho0_3_1690.dx_error,rho0_3_1690.dy,rho0_3_1690.dy_error,sigma0.x,sigma0.x_error,sigma0.y,sigma0.y_error,sigma0.dx,sigma0.dx_error,sigma0.dy,sigma0.dy_error,f0_980.x,f0_980.x_error,f0_980.y,f0_980.y_error,f0_980.dx,f0_980.dx_error,f0_980.dy,f0_980.dy_error,f0_980.mass,f0_980.mass_error,f0_980.width,f0_980.width_error,chi_c0.x,chi_c0.x_error,chi_c0.y,chi_c0.y_error,chi_c0.dx,chi_c0.dx_error,chi_c0.dy,chi_c0.dy_error,f0_1370.x,f0_1370.x_error,f0_1370.y,f0_1370.y_error,f0_1370.dx,f0_1370.dx_error,f0_1370.dy,f0_1370.dy_error,f0_1370.mass,f0_1370.mass_error,f0_1370.width,f0_1370.width_error
105,True,-495266.5723050528,43625,51635,2,3,-0.003341825540451811,0.0035712365797096824,0.7700817642060097,0.0006105915198406642,0.15023309992176356,0.0013897478155168314,-0.028540181317215158,0.004490061272112548,0.10034787014265079,0.004021060219666208,0.011918153800052027,0.004206597356110399,0.011683186193649655,0.0035438916283796677,-0.2858267410242892,0.006523007257671917,0.10888586765142413,0.005771491156796848,-0.07913912239286784,0.006322184210247862,-0.004214941264940849,0.005375182524206444,0.3425057447877907,0.005334711752894541,0.1706109199813756,0.005779780101084982,-0.05650993513574278,0.004804574774639265,-0.12790639955980343,0.0049882937053894825,1.2494507435300068,0.001493118088588541,0.17658606331355053,0.0034578407307300635,0.10518143419194632,0.003922409440749147,0.015090953953711822,0.00531067594943642,0.05588168405752718,0.0038488379592124975,0.04593923444409059,0.005281039459261402,-0.39894125961916366,0.005568279858089805,0.34355132501256447,0.005060291973522637,0.29113482977042693,0.005307254708035563,0.2097535763530529,0.004894514182623058,0.14072648194137194,0.003982114711281884,-0.007214475782624543,0.004941123279122161,-0.03829493008374016,0.004419110149393322,-0.07429147389817273,0.0036835426489426927,0.9776865282272451,0.0010707538738103928,0.04682104713110797,0.002006521698625103,0.03101996287582199,0.003671031223069393,0.009586336071983278,0.004531376681682137,-0.03773525457352753,0.003672091687780197,-0.03408141438997616,0.004534981159485528,0.09516581359976697,0.004745103168374482,-0.026772583436755485,0.006134277337039284,0.05526441920820605,0.005351760326493643,-0.05705798755764965,0.004985926601381072,1.4962793625676722,0.006097643957584942,0.18890185023220296,0.011246024730797985
106,True,-491923.0496261406,43593,51180,6,5,0.005952323773802506,0.0035944971820444918,0.7716571309925095,0.0006081129205327551,0.14978257982794374,0.0014034331869955396,-0.03501293872939115,0.004494921708663622,0.10456129946939362,0.004057768681116096,-0.00044191247002692925,0.004211104204856183,0.011103819732479142,0.003546694608938695,-0.27607843654913383,0.006562125614435403,0.1104472217056981,0.005590671436055738,-0.08803068388263001,0.006315225858656528,-0.010808727576995476,0.00516208559009561,0.35330449208353665,0.005393680246760528,0.17475481169440651,0.005847295476082109,-0.045798366206992513,0.004759645836707943,-0.12010073392928085,0.005025051738836567,1.2486810332764797,0.0014343295135151868,0.1724198446001006,0.0033469165079670626,0.09473868560150833,0.004038998692558988,0.021812534993949344,0.005118766947758963,0.05260475463249934,0.003955004197486667,0.059279029500870606,0.005089722779129463,-0.4073287050091787,0.005453203704204041,0.34697571516716197,0.005088028870996786,0.28872033755116605,0.005190087463625174,0.20489925743883272,0.004915861747280205,0.14200606668275342,0.00397426523093001,-0.01723663143665885,0.004763214965969265,-0.04891165268090687,0.004261367059953487,-0.07632076948044506,0.0037035654732325736,0.9759717079498215,0.0009338034226568093,0.044337285185247675,0.0019094662856203454,0.024106200476469525,0.003455746141177145,0.01299925191481092,0.004068936389213029,-0.04039263685674806,0.0034583021837133678,-0.04075742217529569,0.004074287693243336,0.09882266797797115,0.004530178907292738,-0.017638978314949722,0.006126416842500156,0.0521358536510733,0.004952154078853162,-0.05011055281528069,0.004818270466915273,1.50226984375767,0.005617789131527551,0.17520349101093283,0.010844319254274024
107,True,-495743.66419113264,44154,51110,4,3,0.008104711766979066,0.0035794962393462023,0.7707966749328303,0.0005941160348201802,0.14693218987159556,0.0013711687360628416,-0.03673019697153584,0.004471113361275212,0.09964635837956694,0.004055983435625932,0.005011868918184911,0.0041916121295684705,0.012205311075785952,0.00353275075855562,-0.25672480446460516,0.0065168080023834535,0.11892865951458723,0.0055135866286992056,-0.09987982728919374,0.006303143538541873,-0.01597926144597415,0.005092552244021043,0.35615741764104625,0.005088206058797231,0.1599727605708994,0.006006715006205158,-0.05960864734014283,0.004612510131336964,-0.11931103372480235,0.005153661337485762,1.2480623210928319,0.0014176923989546175,0.16784336126113858,0.003163493516561186,0.10231220607869052,0.003943448688034385,0.012723470145066945,0.005171166269112602,0.053725184205561244,0.003877957358336311,0.054665876271408405,0.005129373743624872,-0.39357819134374794,0.00559704661116579,0.3644823753123785,0.005055879569344334,0.29615495968972,0.0053569855070555025,0.2039140506253814,0.004879980537167657,0.15095666503666308,0.004005027828538432,-0.013428730299514455,0.004968759482308908,-0.05137719182422415,0.004259327093137489,-0.07992297594471828,0.003799360857658566,0.9775649964419818,0.001075771910647172,0.052140204080967305,0.002065649954277521,0.03069291497681618,0.003841245768060507,0.014953112824383965,0.004339966554291745,-0.04171394015787879,0.003845266593464688,-0.04017213552303119,0.004342065170811988,0.10187282409876686,0.004712533118132355,-0.028400443603046648,0.00585059502124492,0.05008546055051296,0.005412647624517952,-0.06427560338615856,0.004679873041030596,1.4934611956370965,0.005079960557226704,0.17124105265668998,0.009819840865666923
108,True,-495031.2218742989,44405,50915,2,3,0.006780758982699041,0.0035607217147415123,0.7701931460364121,0.0006044173025466781,0.14825724146980565,0.0013720725746636797,-0.02849924639658607,0.004408901443620536,0.08884888879363802,0.004092632152598547,0.010359165895204595,0.004125376479808557,0.006334828962505627,0.003587767971110032,-0.27272841095195194,0.006639135078072802,0.1222383157029923,0.005489504629400569,-0.08413121426764028,0.006394792371288341,-0.0016288857927977908,0.005058146891079457,0.3520579455498826,0.005370372012750694,0.17403258221904058,0.0058576105655631224,-0.05016038544549155,0.004777042413396311,-0.12024725000820387,0.004993402019638914,1.2498647655362025,0.0014590799395105547,0.1737571544661525,0.003335104293784877,0.10096285105714488,0.003896002041197222,0.018174917027935403,0.005067107282507836,0.0509241680945212,0.003819260045293586,0.054615218532462886,0.005027139020137765,-0.400364104067897,0.005544863828368491,0.35082545543109517,0.005076765690498867,0.28832270764176665,0.005281360452802447,0.21097760455752715,0.004883346815499403,0.13943212165615995,0.003941866509722953,-0.007268305450443006,0.004866808052706064,-0.040738861886017906,0.00419397120684631,-0.07705728336492329,0.0036644034822859947,0.9781829487675376,0.0010322004505622373,0.048087728967199414,0.0021278766204749708,0.026406952471365642,0.004122587894214068,0.014252341302340023,0.0040645338328907455,-0.035083180324012746,0.004126517114353526,-0.046186091864467954,0.004069844509920749,0.10187200524188858,0.004709836042972567,-0.020215502139289496,0.006202574166895397,0.048508836271709786,0.005311122137698165,-0.05365122921293873,0.004927857444768284,1.5021121924967022,0.005825116446389167,0.1730979350778802,0.009800559818029811
109,True,-496896.3814081099,44076,51399,4,1,-0.0005951213628446649,0.003574923184398256,0.7708336215249143,0.0006036438001502109,0.14839270161845983,0.0013770496419449052,-0.02758195792322434,0.004467526816869553,0.09208044352070649,0.004050801914585786,0.010074256531291096,0.004168058659976429,0.012016342686714598,0.0035592004053436165,-0.2637220437005151,0.00656427624142495,0.11352063827503843,0.005492512792206223,-0.08971567149455015,0.0063159421825814445,-0.003258743588037602,0.00505878930401645,0.3505269670524365,0.005321772406460445,0.17204289428320052,0.005880939648113863,-0.04369460221674802,0.004743072437975356,-0.1282785696841639,0.00503727581920903,1.2507597252382632,0.0014256813185431483,0.1708181775647941,0.0033032808993960078,0.10084152154511544,0.0040395359905384025,0.028107159465157423,0.005085688388873102,0.04808550684835654,0.00394516995701588,0.05191505633140542,0.005047653971437012,-0.40172126328182645,0.005499330334783967,0.3501192993375056,0.005038707364198985,0.2905401779527639,0.005258284744474227,0.20809142709046344,0.004874796817091178,0.14284163540531475,0.0039152676517901,-0.014837185003888394,0.004798579526533194,-0.04735297689048257,0.004300608377860032,-0.07848407347048955,0.003725432843727209,0.9772995931647507,0.0009386446758055111,0.04522793509494915,0.0019225107147922416,0.019542762271321262,0.003609904406355864,0.019803822915678605,0.004209884432795917,-0.04151175612558582,0.0036121272421916423,-0.04295609445166596,0.004216601764778897,0.10039535806958035,0.004583739238915076,-0.01719563883789657,0.006074369271246529,0.046734398590321746,0.005182542261665011,-0.05476822493303736,0.004703652604031945,1.5023707035862182,0.0053957294111862675,0.16791685809761858,0.010060875979913356
110,True,-493591.8047029268,43881,50966,6,2,0.0002700570901012946,0.0035600543250130234,0.7695913284367908,0.0006057276620596852,0.1491886505197726,0.001383328546235213,-0.03497212475399177,0.004460234504522248,0.09345369462712753,0.004009831077143998,0.003104077462073045,0.004185553321832801,0.013006921526453118,0.0035093881286789147,-0.2744780357898482,0.006548011618997212,0.11260581195436534,0.0055743057440438325,-0.09029448636912213,0.006303515544440802,-0.005271521503217199,0.005148055066886044,0.34296657665383823,0.005252076795267679,0.16967005001882782,0.005865191245347256,-0.05494477875204238,0.004641847767297206,-0.11204307656012025,0.005011288588280191,1.2495495391502967,0.0014247569444475472,0.16502104666216677,0.003221158893767964,0.09833748867062957,0.0038600695361027345,0.005374368498001432,0.005303273704955211,0.051853129353137475,0.0037931329824468733,0.04566177796450716,0.0052676141362121825,-0.39750011614125186,0.005549821655604328,0.3619179654691428,0.005066297548745434,0.2855878346916841,0.005279597948155317,0.20350434948832832,0.004855056407522006,0.1501437550659337,0.004036246626757509,-0.005589824522810819,0.004943233426203086,-0.04665112762330668,0.004426171770889057,-0.08269726797452702,0.003775057348916656,0.9773415076546245,0.0010258089316764196,0.04959259643243634,0.002007617930525632,0.02962906468689078,0.004096687931667933,0.013242106275552851,0.004310241743568152,-0.03855946206160955,0.004097368442986479,-0.044217558249984905,0.004315583322316001,0.10656140273934307,0.0049324189320331165,-0.028881122348577502,0.006133632537780301,0.05625688717984567,0.005256279113673351,-0.050893931970378906,0.004997125828497348,1.5056267317043748,0.005099776871979489,0.16629949512345701,0.009469884696044067
111,True,-497814.9011370074,43871,51726,2,5,-0.0035985876781116986,0.0035731082213376814,0.7707857989300072,0.0006103903374131692,0.14926270735821437,0.0013829453815551868,-0.025588630619235078,0.004428936540673829,0.09909036556006988,0.004115318299394383,0.0058130193537004335,0.004151484039012205,0.015533282647696768,0.0036165314595876198,-0.27382712155720546,0.006650840161748007,0.11567919506295032,0.005620564309340795,-0.08921514123895471,0.006430833816524948,-0.009033311451706563,0.00519782711045784,0.361046714384508,0.005272044191099625,0.15693637145746828,0.006024479245450601,-0.05810070362908804,0.004706287702224814,-0.11605766292927606,0.0051839916367624065,1.2462218669693659,0.0014053750144933375,0.16590612045588932,0.0031747896869541575,0.09676051231233167,0.003972570682621775,0.015206019716854579,0.005225352409130454,0.053206059011711514,0.003890365626215737,0.04912571762972717,0.005200553809612772,-0.4050851314391451,0.005629239107517886,0.3657623159811525,0.005120026742332621,0.2922037266292006,0.005383269736629941,0.2035052954172605,0.004900129371100247,0.14893977535186426,0.003997879966557638,-0.018824661090963413,0.004943187198096499,-0.044159367569463426,0.004330062782904522,-0.07829890375520082,0.0037292433635022814,0.9757052715637441,0.0010229764830895771,0.0497804378352414,0.0020860045717538828,0.030339510452960447,0.004143935942953017,0.019586349383034374,0.003753482486900781,-0.035286514219425476,0.004144733631548096,-0.04651286579180058,0.0037576008535632898,0.10216559379932078,0.004603461494400145,-0.01549680948878882,0.006052981820022749,0.05968209926248737,0.005230813396449392,-0.05414217363436401,0.0051384608504621305,1.506270899242393,0.005584933977384798,0.1836977411984822,0.011097923176596719
112,True,-494570.68467538734,43869,51228,4,1,0.0009070726427683621,0.0035621796850634256,0.7704842346647657,0.0006060307075909654,0.1486872145759848,0.0013751881538295319,-0.026001368267295075,0.004404352410641358,0.09408353414015197,0.004087979960015583,0.004101798570406631,0.0041200740096785276,0.013801809634362274,0.003588868045917925,-0.26404823645144854,0.006502817268089939,0.11309389420690848,0.005499592159699265,-0.0958879012979176,0.006264089702937573,-0.011968871089525199,0.00506785158725998,0.35849734902244446,0.005175732576144444,0.16494216839077952,0.005982214911960211,-0.05711182095757702,0.0046065228910708465,-0.1120267457665621,0.0051093874784517174,1.2494115227330642,0.0014557703621287388,0.17243512025261903,0.003222333227806143,0.09809309112976641,0.0039758081512118685,0.017179124216924798,0.005105088310755397,0.05119375527193407,0.0038995879687018053,0.050641066694221686,0.005068638620612879,-0.4017225307896917,0.0054747543326737055,0.3539358522003287,0.005042959275984541,0.2834002020307449,0.005187350839023656,0.2032259733030206,0.004845430556587391,0.14227796927015732,0.003954142022875078,-0.016717651081540788,0.004883238872849308,-0.044449618930963455,0.004316783063828207,-0.0761126695319359,0.0036896488583525065,0.9762372099110453,0.0010316917537161463,0.04807303284755558,0.002029754125771409,0.022861547665122172,0.003527716185537469,0.010193436173238509,0.004234146074943616,-0.04219924185552223,0.0035317378804558507,-0.04247688277949662,0.004239557390360501,0.10163875791646926,0.004513123537804975,-0.018362904719735063,0.0060777495888440745,0.054107041099990566,0.004983460561207813,-0.0509321712478718,0.004871492284535177,1.5119632183090637,0.005250764463953117,0.16477408720395245,0.009543621984979309
113,True,-494325.4736977767,43772,51222,5,2,-0.0034014021747410497,0.003545276619369301,0.771223469360282,0.0005983915799718798,0.14821823553534136,0.0013778701977791713,-0.033312950725933044,0.0044389727997013835,0.09956443508775602,0.004045805887577024,0.0038442057203367545,0.004157388053652816,0.010118117206645275,0.003533327263524632,-0.2688096059063739,0.006472559898269295,0.1117413430109381,0.005544111541625688,-0.09044805519549404,0.006271343160518326,-0.0023355663811225917,0.005158328146271337,0.3441148158478573,0.0052259406827224976,0.17315955841219915,0.005801520970757289,-0.05447575763563616,0.004653390343801563,-0.11593840072540619,0.004983064943385511,1.2511534954004957,0.0014300283629027355,0.16898020572322514,0.0032957823305432704,0.09741986318106985,0.0038741764990659834,0.013323966356021467,0.00522465045760202,0.055109068400912245,0.0038077614193961344,0.04721605363008946,0.005179743321033129,-0.3910667047078987,0.005432820888559478,0.358437697376229,0.00500578141667951,0.28820220014584585,0.005226070717055697,0.19511708625256038,0.004824962289939198,0.13597078977346386,0.003997516727330975,-0.013961192649234963,0.004746257664469667,-0.042127677088078665,0.004447960267928268,-0.08352164427310771,0.0036720013558800674,0.9758477110993982,0.0010048325500482402,0.046787582946704404,0.00205861751263179,0.023187024137281943,0.004060933844142289,0.01643387396219079,0.00394280017187744,-0.03183066224468783,0.004063137848174621,-0.04682960145920846,0.003945925921572563,0.09300738349092226,0.004757553960168045,-0.03066896176370703,0.005760946636280589,0.04657575093596165,0.005239664314200081,-0.05928532277787475,0.004568773462508774,1.4960150183744332,0.00522888356242035,0.1658552809501672,0.010139179383148345
114,True,-496150.19109531306,43985,51411,4,4,-0.0032548326227584633,0.0035718760691807643,0.7708108195579866,0.0006156096946116074,0.15090565798906536,0.0013991455767690536,-0.025950769486964145,0.0044796547154462366,0.09786003701244406,0.004038912286546205,0.011089729195814333,0.004185159411969423,0.012223017761396832,0.003558455368641506,-0.26218948303556394,0.0065309350349692565,0.1149981467283768,0.005429313460133653,-0.08833130842685255,0.006298585385035297,-0.005902588477664073,0.004998187824039133,0.3554427180234359,0.0052941970257502505,0.1720382509908613,0.005925122131519325,-0.05571892099746746,0.004709649388853209,-0.11635958118597495,0.005065007252240031,1.251300000642291,0.0014264539809036858,0.17015567200267281,0.0032406559605874935,0.08976616395488109,0.004050084067454521,0.025559151873994178,0.005027727862665919,0.04659867115590478,0.003975538535381106,0.061692913813501504,0.00498876926028611,-0.40273542403249635,0.005535694411570954,0.3622841290280133,0.005071283002180802,0.2827127176907817,0.0052508166845014895,0.20496438073970347,0.004860369113958674,0.1451284286224695,0.003986955259552508,-0.013014763296580788,0.00485544394986948,-0.04645539082938643,0.004240036306630059,-0.07512370045443847,0.003725639291616036,0.9760679038420077,0.000992195357195358,0.047353490680725495,0.002030705640397982,0.023205360793175037,0.0038903192961989514,0.018213710487449537,0.003929982043211229,-0.03426909668422729,0.003894980758389403,-0.04883281501587914,0.00393266091459798,0.10193000466042221,0.004592558886791087,-0.02345678247141731,0.006031471684502882,0.05195256823922545,0.005179060601609867,-0.057265373046091986,0.004830532970862257,1.5023329609102738,0.005584788511155514,0.17836974967457614,0.010258381650140133
